NOx	Pb	O3	CO	longitude	CH4	TEMP	PAHs	warning	SO2	NH3	CFCs	C2H3NO5	PM2.5	PRES	PM10	H2CO	latitude
6.27700	38.60748	7.18595	8.69687	9.15214	7.27975	10.46226	9.32831	1.00000	6.72005	5.30354	59.17359	18.62471	4.90583	1145.93575	9.56318	64.04072	49.97704
4.90672	45.22307	10.12467	6.54900	39.28333	6.36845	12.06784	6.02059	0.00000	6.37770	7.28152	66.70362	6.23963	6.80513	1172.91130	8.06889	48.57493	-10.33333
5.96336	58.21913	7.05061	3.67036	16.54165	7.09120	16.17007	4.83615	0.00000	7.86487	10.09183	60.96837	2.80083	6.14144	1138.47660	6.84301	60.72813	68.79833
4.23604	62.26991	8.35945	9.47562	139.55722	7.56882	34.86467	5.82537	0.00000	8.90556	8.93951	72.29568	3.72524	6.99574	1125.71987	7.52483	53.82515	36
5.70177	34.48931	9.34048	7.25398	14.43865	7.91673	31.98540	5.59331	0.00000	6.87899	7.10126	77.74164	1.97186	6.71463	1057.18473	6.10552	40.26509	40.87329
11.67283	28.97770	7.74637	7.93385	30.2049	6.05789	15.20348	6.07555	1.00000	6.58912	5.48239	68.76445	1.71770	6.70594	1102.05672	6.23584	72.95853	55.1904
6.73738	52.17196	11.09215	4.63732	57.3552	6.85016	5.67879	5.55306	0.00000	7.97720	5.16733	74.00076	3.26322	6.04434	1070.81087	6.69002	67.75642	51.4781
5.92320	61.73766	7.46469	6.21805	16.50104	6.27416	24.93985	8.67911	0.00000	7.05549	8.14013	73.23823	1.92989	6.43822	1066.62933	6.50548	45.53609	41.24264
4.30800	53.45049	5.98083	8.74371	-5.53715	9.29621	-0.80733	9.62579	1.00000	7.46638	5.68703	75.11886	2.80678	5.84349	1101.43894	7.15238	37.09440	50.11861
9.27315	48.21101	8.18162	4.38973	150.60036	6.47301	21.27539	9.05853	1.00000	7.89801	10.16860	65.87386	2.22006	6.76299	1135.44272	5.26362	35.84862	-34.88422
4.62561	47.95059	5.00597	8.68187	103.6032	8.56226	9.33108	9.39166	1.00000	7.33790	7.45892	70.11061	9.82808	4.94903	1139.11572	8.74764	60.33132	1.6561
8.86993	65.83638	6.27678	9.28374	30.4347	7.96587	38.66244	9.78226	1.00000	5.70450	6.12998	61.14675	2.72605	5.99189	1195.61360	6.36801	61.71965	-1.9487
7.10440	61.74974	10.22581	7.97275	69.01354	6.56657	33.48206	6.97411	0.00000	9.06182	9.07157	71.17832	4.26555	6.46370	1115.63437	7.79706	58.47364	38.55632
7.82108	33.60418	7.77171	4.73787	-73.97069	7.19308	17.71267	6.01941	0.00000	6.35647	5.88059	66.82197	2.80071	5.13357	1122.56499	7.12150	42.09225	40.64621
7.21828	54.04655	9.48860	5.67923	73.97117	6.66240	-1.28733	5.89704	0.00000	7.64683	7.06630	64.60264	2.42969	6.27664	1052.38923	6.55780	70.37401	31.96258
9.95366	48.25988	4.47780	10.81163	-59.13316	6.35000	19.24257	13.12657	1.00000	6.86800	7.62073	76.18010	21.14481	6.91449	1064.18712	9.69900	22.83060	-37.32167
6.62974	41.00688	9.35409	6.38993	-60.94228	7.13503	3.96013	9.63841	0.00000	8.02194	3.57743	66.00431	3.97625	3.66935	1112.60472	7.73116	35.05707	14.67751
7.52733	63.70448	7.38210	5.43365	-81.26367	7.50286	12.27356	3.54716	0.00000	8.88183	7.61007	61.24108	2.94656	7.06550	1158.24810	6.50057	46.40345	28.90054
6.06498	43.00448	9.28480	5.43221	-75.69947	6.81631	4.19392	7.48475	0.00000	7.93455	5.11605	65.80348	5.79743	6.19658	1193.72318	8.21357	57.52467	8.79577
5.52000	49.35019	5.01177	9.26411	103.6032	7.27422	32.00233	9.55963	1.00000	9.19607	6.60270	73.11714	10.09761	5.93774	1101.86023	8.73365	43.05803	1.6561
10.15133	68.47811	10.74977	5.02859	137.95378	6.77623	19.72621	6.65575	1.00000	8.75677	6.03013	67.85676	8.43683	8.36484	1177.66963	8.75605	30.95543	35.82756
8.00470	38.32326	8.47041	6.42200	117.33333	6.37294	26.09349	7.60110	0.00000	7.90184	5.26108	63.60293	0.99475	4.69578	1131.88101	6.11540	47.88949	34.85
4.85312	71.44387	6.61804	8.02622	123.33471	6.44436	17.86960	7.69990	1.00000	7.14694	5.52481	77.21973	2.70619	6.81492	1066.78969	7.24511	53.69472	8.56697
5.22888	76.04037	6.77851	3.67254	30.79165	7.16629	0.71165	4.84678	0.00000	7.73072	8.35038	85.17970	7.94243	8.17588	1191.25545	8.56948	44.29674	-27.76952
6.01725	60.16917	8.53227	6.49801	29.91582	8.82396	4.37031	6.79428	0.00000	6.57329	9.08909	67.64492	5.95729	5.20141	1178.92024	8.18596	52.74697	31.20176
6.02717	63.20938	3.76859	10.74159	-117.14392	6.51877	20.45342	9.19669	1.00000	8.63925	4.69479	78.06656	1.43333	1.69772	1159.58119	6.43919	44.97711	32.9156
7.86937	58.01452	9.14066	5.43805	-81.24441	7.34735	11.48249	6.99017	0.00000	7.16779	5.48063	71.17107	7.31112	5.12486	1195.37680	8.28384	64.94980	23.15678
6.41215	39.40969	6.75948	8.81858	-49.27306	7.04877	29.42985	9.73391	1.00000	6.10446	5.63587	66.82459	3.90020	5.86543	1195.68132	7.73958	44.33286	-25.42778
7.23551	56.42505	4.24788	11.03257	-3.52751	7.97396	15.60049	11.77687	1.00000	7.74273	4.86322	60.83509	3.56326	4.01519	1062.85416	7.15845	52.98772	50.7236
6.72170	50.04307	8.59833	6.68446	10.5511	8.67221	26.98472	6.49961	0.00000	6.68477	5.04766	75.51404	2.43296	4.87545	1052.01128	6.18551	28.68774	52.47774
7.57160	50.81777	10.51191	7.43338	43.38531	6.81920	12.20975	5.42403	1.00000	7.81935	6.75524	79.46038	20.71231	6.56196	1094.48803	9.64745	50.83420	9.89206
4.19924	33.26863	8.56193	6.58170	-71.19901	8.65541	20.05020	7.15257	0.00000	10.18747	4.29381	74.73789	2.91917	6.12178	1193.76639	6.64874	80.70428	-30.60106
5.28877	58.65609	8.38223	5.40438	21.32778	5.64128	6.72056	4.99006	0.00000	7.90956	8.49771	74.94012	4.27084	5.62285	1066.81528	7.90992	41.01353	42
6.79902	37.62592	8.80721	6.08148	28.88222	8.12547	6.66158	8.44356	0.00000	7.78065	4.92590	60.31545	9.87366	5.00882	1091.50619	8.82183	63.50997	40.37528
6.10432	44.63709	9.41690	7.37565	43.83992	8.11339	25.82421	4.04270	1.00000	7.29523	9.62351	61.74662	44.59215	10.05340	1109.54753	10.44506	46.81683	55.39485
5.24213	52.35290	7.25120	7.49944	88.28637	6.56961	13.82724	9.87633	0.00000	8.13383	7.72052	61.19743	2.35517	6.51144	1191.13542	6.98598	47.53405	23.07492
5.06979	19.38890	8.81946	6.36214	-76.78319	7.38815	4.58563	6.29096	1.00000	8.07879	6.49545	80.62549	1.99244	7.53953	1150.42883	6.21242	66.61794	18.00747
6.50437	28.47724	8.73238	5.41769	-97.35992	8.01053	17.00784	5.98630	0.00000	8.53697	8.92923	68.32600	3.64170	5.97111	1113.36688	7.23206	56.41562	19.8173
10.09407	73.13722	7.45525	5.00054	-93.263	8.69937	7.18367	6.63896	1.00000	4.65363	8.72011	65.68709	16.02021	11.31698	1112.05078	9.30458	67.82795	45.0408
5.33496	60.86373	6.02925	6.71179	-118.25508	8.06792	16.68206	4.03439	0.00000	6.39376		74.03687	4.15351	7.91483	1117.93308	7.65001	62.97526	34.14251
8.54016	38.81404	10.82022	4.95360	-77.4286	6.95973	17.03187	5.86583	1.00000	6.41475	7.98499	63.02157	6.38807	9.76803	1194.61227	7.97255	44.02334	39.00622
5.46074	77.30954	7.56721	6.94704	-48.59278	7.60527	14.58894	4.88238	0.00000	6.31509	8.62387	68.42308	3.80901	6.81804	1175.27498	7.22178	38.96233	-23.7975
5.51834	59.45377	6.55248	6.40359	122.05228	8.06403	23.99779	8.10250	0.00000	7.16500	9.35592	73.06188	2.23816	7.76307	1151.35644	6.95849	36.35695	37.19723
5.35015	46.72292	7.89671	6.96586	-72.97261	8.30295	5.77921	6.26850	1.00000	8.50639	7.48668	66.42737	4.05309	6.33916	1063.03350	7.63455	42.50393	43.61062
7.40400	70.14465	9.56874	5.58079	79.87116	7.72283	2.38796	5.69001	1.00000	8.55200	11.82150	72.46475	2.13110	9.25115	1149.75483	6.42359	55.37367	6.84019
7.85166	44.15124	8.11751	7.15654	-97.03285	7.06617	24.67592	4.66329	1.00000	7.79082	10.07588	63.80926	6.86829	10.13413	1096.48366	8.43536	44.47547	47.92526
7.18290	10.82355	9.32180	7.38947	30.2049	4.84258	15.37968	6.06286	1.00000	7.85237	10.26393	70.00854	4.03579	5.69967	1084.55572	7.39367	45.77619	55.1904
3.36660	41.10042	7.64571	7.59468	2.35739	8.53723	15.49884	7.64406	1.00000	6.02387	5.11314	65.47324	4.54938	4.90808	1092.62906	7.76561	51.16902	41.63976
9.41499	64.32116	8.83465	6.00658	-74.28459	7.98895	7.09136	5.76408	1.00000	7.65876	8.69114	66.11394	4.66422	9.56900	1057.67509	7.43169	48.53664	40.5576
6.14921	44.54121	10.69130	5.25853	-0.36053	8.58317	30.84721	6.99366	0.00000	8.29738	4.54665	79.40293	6.59837	6.24320	1185.05281	8.40226	50.85783	51.64316
3.75775	80.99329	7.19284	3.06892	-74.96933	8.56355	4.38211	2.38980	0.00000	6.47162	7.94710	71.09246	2.72013	4.09511	1063.31511	5.97679	56.80942	39.71734
4.08584	65.66445	5.85028	7.93682	-105.11221	6.27597	19.59026	7.71065	0.00000	7.24695	7.42758	87.34032	5.17702	8.86340	1063.60640	7.67675	44.55998	39.57582
9.07415	61.08729	7.97731	5.21306	124.95278	7.97186	12.59649	7.72275	0.00000	9.21173	8.73984	90.19387	2.80248	8.49548	1090.54582	6.88126	40.63649	6.33444
5.17485	38.22764	10.11431	5.23102	-67.15407	8.15192	11.99358	7.70567	0.00000	5.79502	3.65930	58.15311	2.11435	5.34809	1184.20305	7.40098	76.35540	18.42745
6.13112	47.76404	9.96997	6.31530	75.37991	5.43841	5.49821	4.56226	0.00000	6.57019	8.43280	68.12978	12.16619	5.19888	1180.66474	8.93791	24.01347	25.75728
7.16818	61.93783	10.52107	5.04286	89.20083	7.23569	6.79866	6.59673	0.00000	7.55456	5.81739	60.98767	5.32943	5.74711	1130.84136	7.96469	70.52961	55.54028
7.66407	67.03293	8.42820	7.81279	109.22921	8.23942	14.13087	8.50551	1.00000	7.27638	6.57029	61.63722	8.37262	7.18750	1156.33346	8.64323	39.65374	34.65918
5.06830	39.15787	11.99476	4.47267	78.15794	7.12919	11.05183	5.95149	0.00000	8.22470	2.94989	62.73699	4.30117	6.68446	1124.07236	7.59426	65.03929	12.1277
10.76831	53.10709	11.93476	7.64571	76.0586	8.48828	33.13946	4.54104	1.00000	8.71075	6.98732	60.42109	6.99854	5.21424	1127.44129	8.45420	59.90272	16.06213
10.12897	37.92995	7.71481	5.99652	30.4347	8.26152	12.34203	5.44288	1.00000	6.85120	7.57175	69.87556	3.53956	11.68203	1106.54402	6.70081	58.02606	-1.9487
3.53251	38.10731	7.61068	7.99406	120.89694	7.99968	20.99172	8.61197	1.00000	8.35096	4.55932	67.01425	1.08849	6.73647	1108.72651	5.19024	33.24398	14.95472
6.03228	40.99539	11.20162	7.93583	102.42587	6.23032	2.57013	4.38919	0.00000	6.13600	8.22904	62.69475	4.24655	4.26674	1105.83107	7.73060	39.77650	15.58552
4.69601	36.81276	9.64289	7.46448	-73.97069	6.79078	15.41832	6.64224	0.00000	5.38458	5.94957	86.66361	4.76709	5.65715	1195.00519	7.72968	45.52436	40.64621
6.04278	65.48900	7.43346	7.61272	151.07986	7.13693	17.60201	7.05260	1.00000	7.82515	6.62676	58.56383	4.21348	4.22659	1133.54103	7.80711	77.14553	-33.88096
6.24009	59.49010	9.66934	6.26082	26.97253	7.31932	19.03143	6.46774	0.00000	9.35548	6.97665	77.15967	2.63105	5.41275	1180.68663	6.75094	55.40243	49.65186
5.30035	44.93730	10.28271	6.54490	-49.27306	5.51612	21.83367	4.96032	0.00000	8.36749	6.76954	84.40630	5.97227	7.51585	1075.14693	8.27920	47.67903	-25.42778
4.77395	44.32711	6.63564	8.59050	34.34691	6.86865	9.52621	10.13378	1.00000	7.33266	6.45452	69.74866	11.73920	4.18764	1134.60509	9.00813	71.22527	61.78491
8.15654	34.68073	5.87249	9.43353	-87.66561	6.35396	41.19968	9.07460	1.00000	8.42073	6.75421	72.83496	8.80795	6.18752	1057.57511	8.62781	72.06749	41.8542
8.85592	33.09724	10.00499	6.70440	2.59753	7.63813	29.05860	5.94197	1.00000	7.57337	9.34788	73.51887	4.53882	6.39030	1069.80349	7.83250	57.49898	8.88649
8.39426	61.21413	6.45193	9.54136	2.12213	5.11286	22.01527	8.74129	1.00000	6.21998	4.83271	74.32038	3.08396	4.07184	1103.88025	7.27479	43.70096	48.8222
6.64540	66.57490	9.54345	6.34629	16.4	8.57412	12.85201	6.12147	0.00000	9.39645	7.93494	67.53215	2.08355		1059.58423	6.84869	64.22509	48.25
8.58085	67.49117	5.12752	9.49887	142.45778	7.69505	19.38385	8.20286	1.00000	8.19235	6.95674	71.44870	2.25045	6.87437	1182.26065	6.24966	37.76878	44.35056
6.24068	62.80302	9.59146	6.13237	-74.96933	7.91237	25.52393	5.66431	0.00000	8.87343	8.58343	66.63343	6.12783	3.77281	1116.66375	8.17053	70.18675	39.71734
9.18413	41.43179	10.99340	3.95697	102.56365	8.66669	16.38270	6.72776	1.00000	7.76020	7.82649	74.16057	1.94908	9.79044	1053.11910	6.54223	69.57092	13.65805
7.65826	48.22982	8.92749	7.21002	15.28318	8.10712	12.77637	7.86809	0.00000	9.06589	10.98075	78.01815	4.10128	6.37251	1103.06511	8.03548	43.70527	-4.26613
6.72745	57.91800	5.50321	9.81760	-117.71978	6.76472	18.93183	9.84561	1.00000	8.66512	5.34861	71.45732	4.10806	5.48919	1154.12942	7.26814	52.10639	34.09668
8.27417	71.17902	7.73186	4.92364	-72.97261	7.53704	9.92506	8.01003	0.00000	7.51955	4.81504	59.61893	1.94247	4.91124	1196.28697	6.07107	55.63280	43.61062
5.16248	46.01508	9.45796	7.13100	123.62494	6.64407	24.52133	6.76467	0.00000	8.40416	5.57627	60.30582	3.49265	6.59089	1112.15450	7.55974	82.88220	12.37169
9.68974	42.76640	6.11589	10.83230	4.69889	8.30972	-15.34210	3.51024	1.00000	8.18996	8.16613	61.48626	9.91138	7.21149	1083.99450	8.85771	67.86630	50.56149
7.30234	52.88715	9.49324	6.89450	126.665	9.64211	21.77823	5.84209	0.00000	7.61462	11.18655	70.15245	10.66577	5.95189	1062.05040	8.84662	66.24330	36.6009
8.99502	67.42332	6.70033	5.26450	26.97253	9.00912	37.29753	7.89682	1.00000	7.96693	10.18833	74.67121	6.92183	9.01035	1160.50833	8.59309	69.51503	49.65186
6.19386	42.11661	4.76258	9.85104	-117.71978	5.80272	30.17808	10.70174	1.00000	5.16463	6.06494	75.55935	8.61419	7.78588	1169.37649	8.64175	30.24274	34.09668
9.75452	58.90392	9.55921	6.50598	71.57737	7.04607		6.21663	1.00000	5.95892	6.51568	69.63578	3.63809	7.48297	1146.09343	7.35092	66.12059	21.53889
8.63088	22.51774	7.53357	6.06784	-96.67834	6.45423	14.54644	6.61853	1.00000	6.12985	8.90271	65.36368	17.11955	9.44936	1137.32020	9.44513	64.52081	34.77453
10.69920	54.85338	7.68410	5.64972	-39.25	7.10268	19.45584	6.98579	1.00000	7.27240	8.13640	62.97171	3.06648	9.03919	1108.64613	7.34474	54.76298	-12.91667
7.13520	45.53974	8.48359	5.33766	-72.27814	7.43040	18.94297	7.58653	0.00000	7.51380	5.03375	57.32144	3.25446	4.81016	1133.59460	7.19316	50.79112	42.93369
7.57433	38.72414	9.62260	5.23949	-75.64963	8.11603	10.70391	5.58489	0.00000	8.13090	6.70607	63.61574	3.44019	6.68571	1067.44961	7.04684	70.64628	40.24537
4.32837	74.61776	7.52870	8.29580	-0.2	7.54175	36.83199	7.44945	0.00000	6.20942	6.68295	65.86010	20.65582	5.40537	1187.93031	9.62475	71.35857	51.65
7.65470	57.63803	7.38938	8.35709	0.75	6.90960	9.99527	9.00712	1.00000	6.83209	7.53126	80.43287	2.91045	4.66098	1062.52320	7.31893	47.40320	52.41667
3.85032	72.78186	9.59609	8.47110	42.7125	7.88369	17.99321	7.93659	0.00000	6.37666		83.91292	3.63626	6.17160	1167.30787	7.72482	51.47788	11.15583
5.98509	43.36624	10.82044	3.21825	17.4674	7.13354	1.04032	7.56750	1.00000	7.78871	11.46333	67.33168	3.94538	9.56678	1183.99251	7.46604	41.89610	50.86079
5.01993	74.02940	8.43370	4.36774	104.09701	7.63875	13.99434	5.48526	0.00000	8.62067	5.78203	73.19284	3.07703	5.59820	1134.76776	7.28647	79.72204	-1.26424
7.61790	54.05217	8.23119	4.85311	3.39467	5.76734	28.43280	7.57587	1.00000	7.15641	8.52723	66.82868	2.83144	9.69604	1147.35357	7.31551	44.93812	6.45407
5.87341	68.12176	6.59558	7.93058	12.70038	7.59598	20.43071	8.27788	1.00000	7.24899	7.06341	66.45130	3.65158	8.77695	1147.93768	6.61618	61.15855	45.9836
5.68585	51.80003	7.54007	4.47131	91.84128	8.79881	8.38742	5.17023	0.00000	8.55365	8.33294	70.71693	2.17379	8.17929	1092.00578	5.12163	85.29785	22.83957
5.63492	49.52218	6.28123	7.68097	-120.43572	8.61581	17.63830	5.10955	1.00000	7.64323	5.80774	68.08191	6.86263	7.02205	1111.95344	8.41575	43.27262	34.95303
7.02517	48.85724	7.28940	7.86598	38.01667	6.60122	16.53386	7.96039	1.00000	8.45662	7.17276	60.22763	4.99915	5.41998	1158.79694	8.00500	64.91322	-5.41667
8.13523	52.62051	9.19297	7.33651	120.4861	7.55412	13.88657	4.97403	1.00000	8.28302	9.77761	67.69645	3.33984	7.93820	1097.53986	7.07254	40.18916	16.0438
4.42666	64.47902	6.85359	7.16425	12.16179	6.47785	4.01660	6.10954	1.00000	7.41997	7.79665	62.77425	2.02756	7.09160	1079.25267	7.06786	40.83659	48.52961
6.32571	42.43524	8.38065	7.77887	8.4493	7.72749	16.28327	7.64127	0.00000	6.88631	9.82506	53.81209	7.30506	7.41981	1166.14847	8.51329	36.39124	50.09019
7.02747	50.33648	4.49704	9.91723	2.18247	8.38994	3.57113	9.56400	1.00000	10.36090	6.49079	67.34051	2.88607	5.62469	1070.12457	6.24721	69.86748	41.41204
5.19989	74.72509	8.72533	7.09026	-73.78458	6.80706	3.72770	9.02639	0.00000	5.61943	4.55638	72.13266	3.76252	4.69800	1110.91855	7.34461	42.66952	41.0051
4.56348	43.04235	6.95363	5.76914	-111.90466	10.02857	12.11696	6.58583	0.00000	5.14792	8.03931	81.77185	2.67414	6.36128	1152.54548	6.57910	28.50492	40.34912
7.80589	43.29092	5.08868	9.70477	11.34046	6.23463	21.85485	9.83005	1.00000	7.85851	6.26954	80.10440	5.57853	5.47569	1062.31294	7.95150	65.15882	50.72043
5.62915	80.21124	8.37113	4.54011	117.55417	8.84259	15.21726	5.29807	0.00000	9.43708	7.58059	76.76411	2.33230	5.80956	1185.09081	6.63415	56.86769	34.86472
5.08160	52.33979	8.29268		-116.37697	7.13750	6.87737	3.51837	0.00000	7.34440	8.07121	68.50350		7.33325	1126.33592	5.36235	51.11746	33.72255
6.86882	20.29645	4.94909	9.17200	73	7.72733	6.21330	6.85034	1.00000	8.52354	5.46956	80.36947	4.55229	6.20842	1063.23783	7.13417	58.53073	40.93333
7.03827	64.37684	12.65284	4.98050	5.51978	7.75215	18.88689	5.68050	1.00000	7.03627	8.89422	62.65173	7.81025	8.06027	1088.13787	8.61319	36.77987	51.44889
8.68754	44.03597	14.45396	9.55854	77.23826	6.45899	18.86544	5.44094	0.00000	6.57933	8.25857	76.91420	4.12801	2.91739	1059.63710	7.54233	48.04933	11.50526
8.91395	40.10571	10.69581	7.45781	-82.35176	7.04911	0.05135	4.43387	1.00000	7.96465	7.73596	60.69119	2.51327	7.50952	1178.40377	4.60008	35.26835	27.71809
8.75067	59.04909	6.31814	3.11394	-61.4867	7.19925	6.30983	4.12064	0.00000	6.03009	6.12035	68.13153	3.58382	6.18690	1143.43676	7.04380	25.66178	-31.25033
7.18373	74.30349	7.89857	5.81679	101.18445	7.12538	24.51680	5.32397	0.00000	10.48346	6.82810	64.21925	6.73165	5.66929	1157.83484	8.20200	25.49945	13.44581
5.59433	25.48861	7.89424	6.61121	38.12408	8.06913	22.79935	6.20028	0.00000	7.25592	6.27972	82.43604	3.36209	7.57017	1132.25499	7.06726	76.13239	53.77166
10.35587	43.06372	7.96762	5.73008	8.63333	7.35836	15.09574	7.03739	1.00000	7.08997	6.86012	56.81839	5.59612	9.03902	1120.54949	7.82335	55.36965	52.2
4.56277	72.37069	5.83029	5.44199	136.51667	6.77412	-0.55822	7.54045	0.00000	8.43525	8.38744	68.33320	2.54122	7.85155	1169.10002	6.72031	71.49825	35
6.47504	38.14232	7.35060	6.74524	76.0586	6.03222	12.62614	8.95702	0.00000	8.05403	4.37187	63.91025	2.82378	4.34484	1198.57958	7.41781	78.33638	16.06213
6.29737	29.95409	9.15092	2.92694	99.1625	7.82174	22.51836	8.08535	1.00000	6.77629	11.21714	65.82858	2.28749	11.05017	1162.33128	6.43440	24.44607	3.3285
5.97855	38.20119	5.68146	9.04097	-60.94228	7.32284	11.55584	8.93268	1.00000	8.61555	6.54773	81.97789	6.73202	5.94729	1146.84154	8.46087	49.58521	14.67751
9.05127	30.65502	10.74610	4.18171	7.2278	6.74678	26.19039	7.74824	1.00000	8.00531	8.01492	59.25151	16.50170	7.64667	1115.34236	9.44243	51.36430	50.64336
7.80935	56.36949	5.84391	5.16345	-73.75335	6.91502	19.77035	1.65863	0.00000	9.11964	9.72855	54.63557	7.66340	7.47509	1133.76811	8.37200	74.74301	45.4473
7.54775	46.56468	7.79396	8.08593	-80.31727	6.34600	16.55737	9.67945	1.00000	6.00309	7.47004	71.83524	5.47470	5.76752	1161.94918	7.72839	35.50277	25.67927
6.38615	63.30963	9.56165	5.15170	46.83187	8.48275	26.95855	5.48327	0.00000	8.65604	7.16434	68.20853	4.56857	4.64896	1099.77738	7.84003	56.16505	14.53767
4.39008	33.44384	7.13511	7.57777	38.2739	8.75937	3.55189	6.97637	0.00000	5.69050	5.37715	76.26665	4.93622	6.63437	1173.49070	7.73018	56.15032	46.7055
10.88132	49.81568	8.11529	7.94975	139.55028	6.23146	25.36463	4.72319	1.00000	7.40274	7.46746	73.03935	4.45239	8.40829	1089.53200	7.57355	91.93139	35.30889
7.03926	42.60620	10.29898	4.31340	-104.22884	5.92051	13.44849	7.68441	0.00000	7.54108	3.55214	75.70404	2.61419	4.46780	1168.37154	5.81729	42.98312	32.42067
5.28227	68.76957	10.54746	5.00636	126.665	6.31675	33.73404	5.83536	0.00000	7.98542	5.07721	82.73687	2.82448	7.01818	1112.62880	6.54157	54.36357	36.6009
6.08598	28.45429	10.59199	5.75097	7.2278	8.68144	16.43717	7.34703	0.00000	5.99667	5.13643	63.63586	3.95098	5.22802	1102.93023	7.27796	46.14107	50.64336
8.22315	38.52823	5.06647	9.87265	-116.21677	8.19333	22.33745	10.94958	1.00000	7.32814	6.95983	69.72932	3.25395	5.35933	1188.90217	7.06631	31.64642	33.7207
5.17163	50.99670	7.40085	4.55796	122.08333	8.52718	8.47790	8.44632	1.00000	6.86557	11.51816	75.36791	1.83503	9.20732	1130.83980	6.54466	67.77296	46.08333
9.10836	52.94161	7.13128	9.77533	-1.48119	7.28695	24.48904	4.63618	1.00000	6.98635	8.17833	67.21402	7.59845	6.20424	1163.66876	8.50797	19.74137	53.0233
9.44443	52.65938	9.34661	6.68525	-120.43572	7.88829	6.72844	4.90968	1.00000	7.53220	8.74719	74.70808	2.50182	9.23865	1085.88231	7.17309	58.37824	34.95303
7.93905	38.90085	11.24537	6.32059	-49.27306	8.65287	7.62118	5.15893	1.00000	7.75319	9.81025	66.32247	4.69353	7.35696	1064.96683	7.80807	52.21169	-25.42778
6.43356	40.73800	7.24626	6.05643	0.30367	7.97509	20.15684	9.36657	0.00000	7.60589	7.77834	64.67953	2.71866	8.99391	1165.63483	5.33839	24.49631	51.38673
6.44720	52.16129	6.78774	7.84819	75.92694	8.44626	17.99579	7.89231	1.00000	7.10872	6.80350	79.81639	2.10683	6.32260	1117.83734	7.09117	53.32520	14.46693
5.86057	44.14399	7.43006	8.24976	-74.28459	6.77506	-1.50208	8.41286	1.00000	7.47802	4.78496	84.21772	3.37220	5.38306	1183.75098	7.22445	61.33710	40.5576
9.02848	59.90601	6.87308	8.81465	-121.75689	8.42205	24.73875	6.04163	1.00000	9.14213	8.21975	71.25614	8.62443	5.74234	1145.62423	8.61662	39.95241	36.91023
6.11080	51.82881	6.18305	8.32063	-82.00919	7.17266		10.06631	1.00000	9.75087	7.69534	67.60851	2.72699	3.71935	1076.63246	7.25462	52.46088	23.04419
5.70604	72.93792	7.54042	7.78501	141.95	5.81290	18.87202	9.14687	1.00000	8.44059	6.22437	71.81739	2.20065	7.68535	1151.52760	6.94523	68.93796	39.46667
6.06850	37.96257	7.13718	8.58914	72.68533	7.35892	17.98077	9.83306	1.00000	7.24234	5.37606	70.83002	3.66552	5.63529	1057.28067	7.72016	69.13236	22.75218
7.29264	50.83396	7.21744	8.10129	109.22921	8.51640	17.95716	8.15558	1.00000	7.14334	6.76833	61.81533	2.77937	8.52215	1194.83020	7.07912	66.00071	34.65918
7.47607	56.27708	8.01033	8.63683	28.28489	8.49814	16.23604	5.06089	1.00000	8.50289	8.57173	77.68196	3.70215	7.06003	1100.51902	7.66301	65.56573	48.15659
7.34140	45.76207	4.75385	10.03682	-95.44744	8.79543	10.72179	11.07307	1.00000	7.77736	5.87920	75.99295	3.08646	7.76316	1142.33202	7.06335	56.08727	29.53885
3.67794	56.46298	5.93586	8.25219	-1.99421	7.05754	5.48133	7.22875	1.00000	8.26533	5.88388	77.10233	10.26105	5.04909	1072.18617	8.81257	53.98636	51.35084
